시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 양천구 신정동,1279,1279,0,목동현대3차,84.77,201902,11~20,"84,000",16,1997,목동동로12길
서울특별시 양천구 신정동,1323,1323,0,목동힐스테이트,100.84,201902,11~20,"119,000",5,2016,중앙로36길
서울특별시 양천구 신정동,1323,1323,0,목동힐스테이트,84.98,201902,21~28,"116,000",17,2016,중앙로36길
서울특별시 양천구 신정동,1323,1323,0,목동힐스테이트,59.95,201902,21~28,"90,000",8,2016,중앙로36길
서울특별시 양천구 신정동,918-1,918,1,삼백훼미리,78.84,201902,21~28,"27,200",1,2002,오목로35길
서울특별시 양천구 신정동,201-1,201,1,세양청마루2차주상복합,84.42,201902,11~20,"42,800",7,2008,목동남로4길
서울특별시 양천구 신정동,1259,1259,0,신트리1,49.95,201902,1~10,"41,000",2,1999,신정로
서울특별시 양천구 신정동,1259,1259,0,신트리1,49.8,201902,1~10,"42,500",15,1999,신정로
서울특별시 양천구 신정동,1277,1277,0,신트리4,49.08,201902,21~28,"32,800",1,2000,신정로
서울특별시 양천구 신정동,1322,1322,0,이펜하우스2단지,84.51,201902,21~28,"56,500",3,2011,신정이펜2로
서울특별시 양천구 신정동,1210-1,1210,1,자성,37.48,201902,21~28,"31,000",6,2004,중앙로39길
서울특별시 양천구 신정동,1281,1281,0,푸른마을2,59.85,201902,21~28,"45,000",7,2001,신정로7길
서울특별시 영등포구 당산동,376,376,0,강변래미안,108.15,201902,11~20,"85,000",5,2002,버드나루로
서울특별시 영등포구 당산동,376,376,0,강변래미안,55.91,201902,21~28,"77,000",8,2002,버드나루로
서울특별시 영등포구 당산동,121-19,121,19,계명,58.34,201902,11~20,"33,500",5,2002,국회대로55길
서울특별시 영등포구 당산동,121-108,121,108,훼미리하우스138,14.28,201902,21~28,"13,000",12,2013,버드나루로17길
서울특별시 영등포구 당산동1가,01월 16일,16,1,진로,59.4,201902,1~10,"64,500",12,1997,당산로
서울특별시 영등포구 당산동3가,566,566,0,당산계룡리슈빌2단지,46.203,201902,21~28,"59,000",8,2014,양산로25길
서울특별시 영등포구 당산동3가,02월 06일,2,6,한양,84.93,201902,11~20,"76,500",5,1986,영신로
서울특별시 영등포구 당산동4가,96,96,0,당산동반도유보라팰리스,84.99,201902,21~28,"96,000",14,2010,국회대로
서울특별시 영등포구 당산동4가,98,98,0,브라운스톤 당산,84.039,201902,21~28,"80,000",4,2015,영신로55길
서울특별시 영등포구 당산동6가,336-4,336,4,유탑유블레스,13.7067,201902,11~20,"17,500",7,2012,당산로49길
서울특별시 영등포구 당산동6가,336-4,336,4,유탑유블레스,13.7067,201902,11~20,"17,700",10,2012,당산로49길
서울특별시 영등포구 대림동,1061,1061,0,문영칸타빌레,84.89,201902,1~10,"45,000",9,2001,도림천로
서울특별시 영등포구 대림동,1124,1124,0,신대림 신동아파밀리에,126.3249,201902,11~20,"65,000",12,2013,도림로54길
서울특별시 영등포구 대림동,762-1,762,1,우성1,83.59,201902,1~10,"53,000",15,1985,도림로
서울특별시 영등포구 대림동,762-1,762,1,우성1,52.07,201902,11~20,"42,950",13,1985,도림로
서울특별시 영등포구 대림동,695,695,0,우성2,79.91,201902,11~20,"53,500",8,1992,도림로47길
서울특별시 영등포구 도림동,231-1,231,1,한라,59.85,201902,21~28,"41,900",14,1998,도신로15라길
서울특별시 영등포구 문래동3가,78,78,0,문래우정,84.99,201902,21~28,"70,000",14,1998,도림로
서울특별시 영등포구 문래동5가,01월 23일,23,1,현대5,84.79,201902,11~20,"56,500",9,1992,선유서로9길
서울특별시 영등포구 문래동6가,45,45,0,현대2,59.85,201901,21~31,"53,000",13,1987,문래로4길
서울특별시 영등포구 문래동6가,Jan-55,55,1,현대6,114.57,201901,21~31,"69,500",5,1997,선유서로
서울특별시 영등포구 신길동,364,364,0,건영,60.27,201901,21~31,"53,500",12,1985,도림로
서울특별시 영등포구 신길동,Jan-67,67,1,경남,84.96,201902,1~10,"76,300",7,1999,영등포로
서울특별시 영등포구 신길동,4950,4950,0,래미안에스티움,84.97,201902,1~10,"106,800",10,2017,신풍로
서울특별시 영등포구 신길동,4950,4950,0,래미안에스티움,84.97,201902,11~20,"103,000",2,2017,신풍로
서울특별시 영등포구 신길동,897-1,897,1,삼환,84.84,201902,21~28,"68,300",3,1997,여의대방로43라길
서울특별시 영등포구 신길동,401,401,0,슈와이,82.39,201902,21~28,"35,000",5,2004,도림로81길
서울특별시 영등포구 신길동,261-22,261,22,신길레전드 힐스,13.74,201902,1~10,"10,200",12,2013,가마산로
서울특별시 영등포구 신길동,261-22,261,22,신길레전드 힐스,13.74,201902,11~20,"9,500",13,2013,가마산로
서울특별시 영등포구 신길동,261-22,261,22,신길레전드 힐스,13.74,201902,21~28,"10,400",17,2013,가마산로
서울특별시 영등포구 신길동,4942,4942,0,여의도리버뷰,12.96,201902,21~28,"12,500",5,2012,여의대방로61길
서울특별시 영등포구 신길동,4501,4501,0,우창,55.9,201902,1~10,"59,500",9,1983,여의대방로5길
서울특별시 영등포구 신길동,65-21,65,21,프리가,18.52,201902,11~20,"14,200",5,2013,영등포로
서울특별시 영등포구 양평동2가,23,23,0,벽산,59.58,201902,21~28,"46,000",7,1990,선유서로21길
서울특별시 영등포구 양평동3가,79,79,0,현대,84.55,201902,11~20,"68,000",16,1991,선유동2로
서울특별시 영등포구 여의도동,Apr-43,43,4,롯데캐슬아이비,137.09,201902,21~28,"119,500",21,2005,국제금융로
서울특별시 영등포구 여의도동,Feb-30,30,2,삼부,92.13,201902,21~28,"131,000",13,1975,국제금융로7길
서울특별시 영등포구 여의도동,32,32,0,수정,74.55,201902,21~28,"110,000",10,1976,국제금융로7길
서울특별시 영등포구 여의도동,11월 01일,11,1,순복음(초원),66.94,201902,11~20,"62,000",12,1971,국회대로76가길
서울특별시 영등포구 여의도동,42,42,0,한양,105.72,201902,21~28,"122,500",4,1975,국제금융로
서울특별시 영등포구 영등포동1가,145,145,0,(145-0),14.24,201902,21~28,"12,000",11,2012,경인로114길
서울특별시 영등포구 영등포동1가,145,145,0,(145-0),14.24,201902,21~28,"12,000",3,2012,경인로114길
서울특별시 영등포구 영등포동1가,113-1,113,1,여의도시티아이,12.59,201902,21~28,"12,800",14,2013,경인로
서울특별시 영등포구 영등포동1가,144,144,0,헤렌어반,14.512,201902,11~20,"10,550",3,2011,경인로114가길
서울특별시 영등포구 영등포동1가,144,144,0,헤렌어반,18.169,201902,11~20,"13,800",8,2011,경인로114가길
서울특별시 영등포구 영등포동3가,02월 19일,19,2,포레스트힐 시티,13.53,201902,11~20,"12,000",10,2014,영중로6길
서울특별시 영등포구 영등포동7가,94-51,94,51,훼미리하우스117,16.98,201902,21~28,"13,000",12,2012,버드나루로
서울특별시 용산구 도원동,03월 04일,3,4,제일1,45.26,201902,11~20,"28,000",4,1971,새창로12길
서울특별시 용산구 문배동,04월 24일,24,4,용산큐브,13.01,201902,1~10,"20,200",15,2013,백범로90길
서울특별시 용산구 문배동,08월 24일,24,8,프라임팰리스,13.51,201902,11~20,"17,400",14,2012,백범로90길
서울특별시 용산구 산천동,193,193,0,리버힐삼성,114.48,201902,11~20,"117,500",19,2001,효창원로
서울특별시 용산구 서빙고동,241-21,241,21,신동아,166.98,201902,21~28,"207,500",8,1984,이촌로
서울특별시 용산구 이촌동,402,402,0,강촌,84.77,201902,11~20,"119,000",2,1998,이촌로87길
서울특별시 용산구 이촌동,411,411,0,동아그린,43.02,201902,11~20,"70,000",12,1999,이촌로
서울특별시 용산구 이촌동,422,422,0,북한강(성원),59.55,201902,1~10,"99,000",8,2001,이촌로2가길
서울특별시 용산구 이촌동,399-1,399,1,우성,114.74,201902,21~28,"148,000",8,1995,이촌로
서울특별시 용산구 이촌동,404,404,0,한가람,84.96,201902,11~20,"146,500",1,1998,이촌로71길
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,101.95,201901,21~31,"220,000",2,1971,이촌로
서울특별시 용산구 이촌동,300-23,300,23,한강맨숀,101.95,201902,11~20,"200,000",1,1971,이촌로
서울특별시 용산구 이태원동,02월 22일,22,2,청화1,104.66,201901,21~31,"138,000",10,1982,장문로
서울특별시 용산구 이태원동,02월 22일,22,2,청화1,106.15,201902,11~20,"115,000",1,1982,장문로
서울특별시 용산구 한강로1가,64,64,0,대우월드마크용산,107.626,201902,21~28,"103,000",4,2007,한강대로
서울특별시 용산구 한남동,258,258,0,리버티하우스,217.42,201902,1~10,"162,000",8,2001,독서당로
서울특별시 용산구 한남동,810,810,0,한남더힐,240.23,201902,1~10,"630,000",-2,2011,독서당로
서울특별시 용산구 한남동,810,810,0,한남더힐,59.686,201902,21~28,"188,000",3,2011,독서당로
서울특별시 용산구 한남동,810,810,0,한남더힐,59.686,201902,21~28,"188,000",3,2011,독서당로
서울특별시 용산구 한남동,Jan-72,72,1,한남동리첸시아,37.53,201902,1~10,"52,000",11,2004,한남대로
서울특별시 용산구 한남동,828,828,0,한남아이파크애비뉴,47.8105,201902,1~10,"76,000",9,2017,독서당로
서울특별시 용산구 후암동,423-1,423,1,후암미주,62.78,201902,1~10,"63,000",5,1980,후암로
서울특별시 용산구 후암동,423-1,423,1,후암미주,64.26,201902,21~28,"70,000",5,1980,후암로
서울특별시 은평구 갈현동,541-1,541,1,갈현건영,82.94,201902,11~20,"33,200",2,2001,갈현로45길
서울특별시 은평구 갈현동,541-1,541,1,갈현건영,77.25,201902,11~20,"31,500",2,2001,갈현로45길
서울특별시 은평구 갈현동,467-2,467,2,역촌맨션,53.2,201902,11~20,"24,000",2,1973,연서로19길
서울특별시 은평구 갈현동,467-2,467,2,역촌맨션,65.78,201902,11~20,"24,000",6,1973,연서로17길
서울특별시 은평구 갈현동,540,540,0,우남,59.92,201902,11~20,"25,900",4,1998,서오릉로
서울특별시 은평구 갈현동,281-236,281,236,인우(281-236),76.65,201902,21~28,"38,000",2,1999,갈현로37길
서울특별시 은평구 갈현동,545,545,0,코오롱하늘채,84.9462,201902,11~20,"49,000",9,2003,갈현로29길
서울특별시 은평구 갈현동,539,539,0,한솔,114.98,201902,21~28,"42,500",8,1997,갈현로23길
서울특별시 은평구 갈현동,542-1,542,1,현재트윈빌,170.1,201902,21~28,"50,000",4,2000,서오릉로20길
서울특별시 은평구 구산동,547,547,0,갈현1단지e-편한세상,122.578,201902,1~10,"54,000",12,2004,서오릉로21길
서울특별시 은평구 구산동,547,547,0,갈현1단지e-편한세상,59.887,201902,11~20,"38,300",12,2004,서오릉로21길
서울특별시 은평구 구산동,547,547,0,갈현1단지e-편한세상,84.618,201902,11~20,"42,000",9,2004,서오릉로21길
서울특별시 은평구 구산동,547,547,0,갈현1단지e-편한세상,84.618,201902,21~28,"42,000",6,2004,서오릉로21길
서울특별시 은평구 구산동,382,382,0,갈현현대,84.83,201902,1~10,"35,000",14,1998,서오릉로21길
서울특별시 은평구 구산동,382,382,0,갈현현대,53.54,201902,11~20,"21,000",3,1998,서오릉로21길
서울특별시 은평구 구산동,382,382,0,갈현현대,59.94,201902,21~28,"28,650",7,1998,서오릉로21길
서울특별시 은평구 구산동,224,224,0,경남아너스빌,84.69,201902,1~10,"41,500",11,2004,갈현로11길
서울특별시 은평구 구산동,546,546,0,대림e-편한세상2,59.886,201902,11~20,"34,000",3,2004,서오릉로21길
서울특별시 은평구 녹번동,280-1,280,1,녹번JR아파트,59.866,201902,11~20,"45,300",8,2002,통일로
서울특별시 은평구 녹번동,176-22,176,22,유일아트리움,53.54,201902,1~10,"38,000",12,2016,응암로
서울특별시 은평구 대조동,09월 29일,9,29,뉴캐슬,16.56,201902,11~20,"13,400",9,2013,불광로1길
서울특별시 은평구 대조동,231,231,0,삼성타운,122.68,201902,21~28,"60,000",8,1997,서오릉로
서울특별시 은평구 대조동,231,231,0,삼성타운,84.82,201902,21~28,"51,000",18,1997,서오릉로
서울특별시 은평구 대조동,15-114,15,114,정익제이원아파트(15-114),26.65,201902,21~28,"22,450",7,2015,통일로65길
서울특별시 은평구 대조동,172-75,172,75,호림리슈리안,56.83,201902,11~20,"46,000",11,2018,서오릉로
서울특별시 은평구 불광동,285-18,285,18,경인에버빌(285-18),28.18,201902,21~28,"30,000",13,2018,통일로
서울특별시 은평구 불광동,391-68,391,68,대광월드,82.83,201902,1~10,"33,000",1,2003,통일로88길
서울특별시 은평구 불광동,248,248,0,라이프미성,125.75,201902,11~20,"74,000",5,1988,통일로
서울특별시 은평구 불광동,248,248,0,라이프미성,84.65,201902,11~20,"61,500",15,1988,통일로
서울특별시 은평구 불광동,643,643,0,북한산 힐스테이트7차,59.981,201902,21~28,"70,100",10,2011,통일로
서울특별시 은평구 불광동,637,637,0,북한산래미안아파트(2단지),59.9932,201902,21~28,"64,000",9,2010,진흥로
서울특별시 은평구 불광동,633,633,0,북한산현대홈타운,59.9765,201902,21~28,"58,000",3,2004,불광로2길
서울특별시 은평구 불광동,641,641,0,북한산현대힐스테이트3차아파트,59.99,201902,1~10,"59,000",6,2010,불광로
서울특별시 은평구 불광동,484-90,484,90,윤현(484-90),79.45,201902,21~28,"34,800",1,1998,통일로82길
서울특별시 은평구 불광동,330-14,330,14,청나아파트,84.05,201902,1~10,"31,000",3,2003,통일로72길
서울특별시 은평구 수색동,345-4,345,4,제일아파트가동(345-4),90.06,201902,11~20,"46,278",1,2007,수색로20길
서울특별시 은평구 신사동,356,356,0,뉴신사신성,84.42,201902,1~10,"34,000",7,1993,은평터널로
서울특별시 은평구 신사동,140-1,140,1,라이프미성,63.53,201902,21~28,"33,000",7,1987,증산로15길
서울특별시 은평구 신사동,354,354,0,라이프씨티,83.04,201902,11~20,"32,500",14,1992,갈현로3다길
서울특별시 은평구 신사동,19-162,19,162,명남더블레스(19-162),52.29,201902,11~20,"45,800",10,2018,가좌로
서울특별시 은평구 신사동,19-162,19,162,명남더블레스(19-162),52.29,201902,21~28,"45,800",6,2018,가좌로
서울특별시 은평구 신사동,361,361,0,삼부,86.55,201902,1~10,"37,000",3,2001,증산로21길
서울특별시 은평구 신사동,09월 23일,23,9,정은노블스A,83.66,201902,1~10,"39,200",3,2006,증산로
서울특별시 은평구 신사동,359,359,0,현대1,84.17,201902,11~20,"31,000",1,1997,은평터널로
서울특별시 은평구 신사동,359,359,0,현대1,84.17,201902,21~28,"39,500",1,1997,은평터널로
서울특별시 은평구 역촌동,32-37,32,37,서안,84.48,201902,11~20,"34,500",2,2003,연서로6길
서울특별시 은평구 역촌동,Dec-85,85,12,센타폴리스,106.38,201902,21~28,"60,000",6,2004,연서로
서울특별시 은평구 역촌동,17-17,17,17,위산엘리시움,55.61,201902,11~20,"39,000",12,2018,진흥로9길
서울특별시 은평구 역촌동,17-17,17,17,위산엘리시움,52.49,201902,21~28,"38,400",4,2018,진흥로9길
서울특별시 은평구 역촌동,231,231,0,한국리치빌,84.2164,201902,1~10,"46,000",3,2003,연서로3가길
서울특별시 은평구 응암동,742-3,742,3,남청파인힐,60.9,201902,21~28,"30,000",5,2001,응암로
서울특별시 은평구 응암동,176,176,0,대우푸르지오,59.58,201901,21~31,"47,000",13,2008,백련산로
서울특별시 은평구 응암동,176,176,0,대우푸르지오,84.2,201902,1~10,"46,500",7,2008,백련산로
서울특별시 은평구 응암동,176,176,0,대우푸르지오,59.58,201902,11~20,"42,200",3,2008,백련산로
서울특별시 은평구 응암동,669-1,669,1,대주파크빌,128.92,201902,21~28,"49,000",3,2003,백련산로
서울특별시 은평구 응암동,116-26,116,26,드림캐시아1,59.38,201902,11~20,"35,400",12,2011,응암로
서울특별시 은평구 응암동,759,759,0,백련산힐스테이트1차,59.93,201902,21~28,"53,000",7,2011,백련산로2길
서울특별시 은평구 응암동,759,759,0,백련산힐스테이트1차,59.85,201902,21~28,"55,000",7,2011,백련산로2길
서울특별시 은평구 응암동,760,760,0,백련산힐스테이트2차,84.59,201902,1~10,"56,000",1,2011,백련산로
서울특별시 은평구 응암동,Mar-97,97,3,서안에이스,108.73,201901,21~31,"44,000",5,2004,백련산로
서울특별시 은평구 증산동,254,254,0,DMC문영퀸즈파크,84.97,201902,21~28,"42,000",2,2004,증산로13길
서울특별시 은평구 증산동,254,254,0,DMC문영퀸즈파크,84.97,201902,21~28,"41,750",9,2004,증산로13길
서울특별시 은평구 증산동,257,257,0,베로니스,53.38,201901,21~31,"47,500",4,2019,증산로
서울특별시 은평구 증산동,257,257,0,베로니스,54.25,201902,1~10,"48,300",12,2019,증산로
서울특별시 은평구 증산동,257,257,0,베로니스,54.25,201902,1~10,"48,000",2,2019,증산로
서울특별시 은평구 증산동,257,257,0,베로니스,54.84,201902,1~10,"47,500",3,2019,증산로
서울특별시 은평구 증산동,257,257,0,베로니스,54.25,201902,1~10,"49,700",6,2019,증산로
서울특별시 은평구 증산동,257,257,0,베로니스,54.84,201902,1~10,"49,300",6,2019,증산로
서울특별시 은평구 진관동,25,25,0,은평뉴타운 구파발(삼성래미안9단지),166.98,201901,21~31,"91,000",4,2010,진관3로
서울특별시 은평구 진관동,25,25,0,은평뉴타운 구파발(삼성래미안9단지),84.84,201902,21~28,"69,500",6,2010,진관3로
서울특별시 은평구 진관동,101,101,0,은평뉴타운 박석고개(힐스테이트12단지),84.49,201902,1~10,"69,000",13,2009,진관1로
서울특별시 은평구 진관동,83,83,0,은평뉴타운 우물골(두산위브5단지),59.37,201902,11~20,"56,500",5,2009,진관2로
서울특별시 은평구 진관동,81,81,0,은평뉴타운 우물골(두산위브6단지),84.71,201902,11~20,"70,000",8,2009,진관2로
서울특별시 은평구 진관동,20,20,0,은평뉴타운상림마을(롯데캐슬A-12),84.97,201902,21~28,"69,000",8,2008,진관3로
서울특별시 은평구 진관동,6,6,0,은평뉴타운상림마을(현대아이파크B-4),84.83,201902,1~10,"60,000",3,2008,진관4로
서울특별시 은평구 진관동,65,65,0,은평뉴타운엘크루,59.98,201902,1~10,"58,000",18,2017,진관3로
서울특별시 종로구 명륜1가,May-45,45,5,아마레스,84.59,201902,11~20,"59,500",4,2002,혜화로5길
서울특별시 종로구 사직동,9,9,0,광화문풍림스페이스본(101동~105동),147.31,201901,21~31,"119,000",1,2008,사직로8길
서울특별시 종로구 숭인동,296-19,296,19,삼전솔하임2차,16.67,201902,1~10,"12,850",9,2012,종로58가길
서울특별시 종로구 숭인동,318-2,318,2,삼전솔하임4차,15.09,201902,1~10,"13,700",15,2014,지봉로4길
서울특별시 종로구 숭인동,318-2,318,2,삼전솔하임4차,15.09,201902,11~20,"14,000",14,2014,지봉로4길
서울특별시 종로구 숭인동,1421-1,1421,1,종로동광모닝스카이,15.855,201901,21~31,"12,200",14,2013,난계로29가길
서울특별시 종로구 연건동,195-10,195,10,이화에수풀,16.98,201902,1~10,"19,400",4,2014,대학로
서울특별시 종로구 연건동,195-10,195,10,이화에수풀,16.98,201902,21~28,"19,300",10,2014,대학로
서울특별시 종로구 창신동,601-2,601,2,MID그린(3동),58.91,201902,1~10,"25,400",2,2002,창신길
서울특별시 종로구 창신동,640-252,640,252,성용,58.23,201902,11~20,"26,800",2,1994,창신4가길
서울특별시 종로구 창신동,703,703,0,창신쌍용2,79.87,201902,11~20,"53,500",4,1993,낙산길
서울특별시 종로구 평동,233,233,0,경희궁자이(3단지),59.855,201902,11~20,"121,500",6,2017,경교장길
서울특별시 종로구 평창동,45,45,0,벽산블루밍평창힐스,150.94,201902,1~10,"95,000",5,2004,평창문화로
서울특별시 종로구 홍파동,199,199,0,경희궁자이(2단지),116.986,201902,11~20,"210,000",15,2017,송월길
서울특별시 중구 남창동,205-44,205,44,경서,36.58,201902,11~20,"18,700",6,1970,퇴계로2길
서울특별시 중구 신당동,844,844,0,남산타운,114.88,201902,1~10,"113,000",1,2002,다산로
서울특별시 중구 신당동,140-23,140,23,신당역솔하임,14.08,201902,21~28,"21,000",19,2016,퇴계로
서울특별시 중구 신당동,842,842,0,약수하이츠,57.63,201902,11~20,"68,000",12,1999,동호로10길
서울특별시 중구 오장동,206-34,206,34,이지마루오장,23.94,201902,11~20,"29,800",14,2018,마른내로
서울특별시 중구 충무로4가,120-3,120,3,진양상가,101.19,201902,21~28,"53,000",8,1970,퇴계로
서울특별시 중구 충무로5가,Feb-36,36,2,충무로엘크루메크로시티2,22.75,201902,1~10,"23,400",17,2016,퇴계로49길
서울특별시 중구 황학동,2545,2545,0,롯데캐슬,84.97,201902,1~10,"73,800",19,2008,청계천로
서울특별시 중구 황학동,2545,2545,0,롯데캐슬,114.9,201902,11~20,"82,000",26,2008,청계천로
서울특별시 중구 황학동,981,981,0,중구리버빌,83.59,201902,11~20,"39,500",2,2003,난계로13길
서울특별시 중구 황학동,2523,2523,0,황학아크로타워,149.06,201902,1~10,"86,000",8,2010,퇴계로
서울특별시 중구 황학동,2523,2523,0,황학아크로타워,149.06,201902,1~10,"86,000",8,2010,퇴계로
서울특별시 중구 회현동1가,208,208,0,남산 롯데캐슬 아이리스,133.98,201902,21~28,"134,000",29,2011,소공로
서울특별시 중구 회현동1가,Feb-97,97,2,평화,56.08,201902,21~28,"29,000",6,1976,퇴계로8길
서울특별시 중랑구 망우동,506-8,506,8,EG Soul Leader,13.07,201902,11~20,"9,400",7,2012,상봉로
서울특별시 중랑구 망우동,506-8,506,8,EG Soul Leader,13.42,201902,21~28,"9,400",5,2012,상봉로
서울특별시 중랑구 망우동,506-8,506,8,EG Soul Leader,13.42,201902,21~28,"8,900",6,2012,상봉로
서울특별시 중랑구 망우동,573,573,0,신원,84.87,201901,21~31,"36,800",9,1999,망우로
서울특별시 중랑구 망우동,573,573,0,신원,59.62,201902,21~28,"29,500",17,1999,망우로
서울특별시 중랑구 망우동,178-80,178,80,염광,69.1,201902,11~20,"29,900",5,1984,망우로81길
서울특별시 중랑구 면목동,1529,1529,0,경남아너스빌,59.981,201902,11~20,"51,000",8,2006,답십리로75길
서울특별시 중랑구 면목동,715,715,0,늘푸른동아,59.65,201902,11~20,"42,500",13,2002,동일로
서울특별시 중랑구 면목동,715,715,0,늘푸른동아,114.73,201902,21~28,"61,000",17,2002,동일로
서울특별시 중랑구 면목동,178-50,178,50,다울101동,84.92,201902,11~20,"34,200",3,2003,겸재로9길
서울특별시 중랑구 면목동,581,581,0,대원칸타빌,79.5359,201902,1~10,"56,000",4,2003,용마산로
서울특별시 중랑구 면목동,1508,1508,0,동원베네스트,84.86,201902,11~20,"50,000",13,2003,사가정로41길
서울특별시 중랑구 면목동,1505,1505,0,리치카운티,59.923,201902,11~20,"40,800",5,2004,겸재로29길
서울특별시 중랑구 면목동,1513,1513,0,면목삼호101,83.27,201902,11~20,"40,700",1,2000,용마산로
서울특별시 중랑구 면목동,354-12,354,12,용마,76.08,201902,11~20,"37,000",4,2006,면목로30가길
서울특별시 중랑구 면목동,494,494,0,용마금호타운,84.9,201902,11~20,"50,000",2,1992,용마산로
서울특별시 중랑구 면목동,1520,1520,0,일신강변,59.99,201902,21~28,"29,000",7,1999,중랑천로
서울특별시 중랑구 면목동,126-1,126,1,킴스아파트,35.75,201902,11~20,"29,900",9,2018,면목로
서울특별시 중랑구 면목동,126-1,126,1,킴스아파트,35.75,201902,11~20,"29,700",14,2018,면목로
서울특별시 중랑구 면목동,193-1,193,1,한신,44.5,201902,1~10,"31,300",8,1987,중랑천로
서울특별시 중랑구 면목동,193-1,193,1,한신,45.44,201902,21~28,"29,500",8,1987,중랑천로
서울특별시 중랑구 면목동,1502,1502,0,현대,84.09,201902,21~28,"55,300",14,1994,용마산로
서울특별시 중랑구 묵동,388,388,0,동구햇살,84.97,201902,1~10,"45,000",7,2004,동일로169길
서울특별시 중랑구 묵동,387,387,0,브라운스톤태릉,101.9481,201902,1~10,"63,300",13,2004,공릉로18길
서울특별시 중랑구 묵동,13,13,0,신내,49.77,201902,1~10,"32,400",4,1996,숙선옹주로
서울특별시 중랑구 묵동,385,385,0,현대아이파크,84.9416,201902,11~20,"59,300",17,2002,중랑천로
서울특별시 중랑구 상봉동,63,63,0,건영2차아파트,84.96,201902,21~28,"49,000",16,1996,신내로7나길
서울특별시 중랑구 상봉동,499,499,0,건영캐스빌,84.6475,201901,21~31,"68,750",14,2006,상봉중앙로8길
서울특별시 중랑구 상봉동,495,495,0,동부아파트,84.99,201902,1~10,"48,500",10,1999,신내로7가길
서울특별시 중랑구 상봉동,113,113,0,상봉어반뷰,15.31,201902,1~10,"13,630",18,2018,면목로
서울특별시 중랑구 상봉동,113-1,113,1,포시티,14.855,201902,1~10,"13,000",7,2014,면목로
서울특별시 중랑구 상봉동,500,500,0,프레미어스엠코,111.56,201902,11~20,"82,000",9,2013,망우로
서울특별시 중랑구 상봉동,May-81,81,5,한일써너스빌,84.981,201902,1~10,"65,000",19,2003,망우로
서울특별시 중랑구 신내동,797,797,0,동성7,59.34,201902,21~28,"29,000",13,1999,신내로14길
서울특별시 중랑구 신내동,487,487,0,라이프미성,59.6,201902,11~20,"28,450",9,1992,용마산로129나길
서울특별시 중랑구 신내동,783,783,0,성원,84.32,201902,21~28,"45,000",7,1994,신내로
서울특별시 중랑구 신내동,783,783,0,성원,84.32,201902,21~28,"42,000",20,1994,신내로
서울특별시 중랑구 신내동,650,650,0,신내6대주,49.77,201902,1~10,"32,500",1,1996,신내로19길
서울특별시 중랑구 신내동,650,650,0,신내6대주,39.84,201902,11~20,"27,300",3,1996,신내로19길
서울특별시 중랑구 신내동,656,656,0,화성,84.99,201901,21~31,"52,000",12,1995,신내로
서울특별시 중랑구 중화동,208-4,208,4,범양프레체,17.94,201902,21~28,"12,200",14,2012,중랑천로14길
서울특별시 중랑구 중화동,438,438,0,삼익,59.34,201901,21~31,"29,500",11,1995,중랑역로
서울특별시 중랑구 중화동,450,450,0,한신1차,50.37,201902,11~20,"36,900",4,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신1차,50.37,201902,21~28,"36,500",24,1997,동일로
서울특별시 중랑구 중화동,450,450,0,한신2,84.03,201902,1~10,"54,400",6,1998,동일로
서울특별시 중랑구 중화동,11,11,0,현대휴앤미,82.17,201901,21~31,"34,500",7,2007,봉화산로27가길
